Iteration	Posterior	Likelihood	Prior	age_extant	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	turnover
716500	-611.0649	-504.2852	-106.7796	24.98749	0.04479218	0.116893	0.01117231	0.02217545	4	27.1195	0.1280653	19.3569	14.9109	15.4449	9.85423	11.7844	0.08723918
717000	-614.7932	-504.1444	-110.6488	24.13542	0.04045418	0.1067721	0.04757141	0.01500883	3	25.75942	0.1543435	18.4166	15.9549	14.3378	10.0891	16.506	0.3082177
717500	-609.0827	-500.2065	-108.8762	26.85249	0.03315252	0.06130835	0.0289942	0.02188284	4	29.58534	0.09030256	18.3677	13.08	13.3995	10.6812	19.1771	0.3210784
718000	-616.7951	-503.5445	-113.2507	27.10027	0.03976899	0.03834669	0.1221433	0.01229227	3	27.61209	0.16049	18.6998	14.1865	13.2691	9.45792	17.4425	0.7610648
718500	-611.866	-503.2456	-108.6205	25.27969	0.04404652	0.03544612	0.1978483	0.03173547	4	27.33502	0.2332944	16.8854	6.46112	10.0042	10.0432	21.0571	0.8480627
719000	-611.7258	-501.9574	-109.7684	24.56652	0.04288452	0.06191383	0.1984609	0.02717904	3	24.64344	0.2603747	17.0658	5.5589	9.4765	10.1038	17.9715	0.7622126
719500	-602.879	-501.187	-101.692	24.61754	0.04758201	0.1011304	0.04525344	0.03969356	4	24.63171	0.1463838	16.4509	15.2077	15.5914	7.81975	12.5935	0.3091424
720000	-610.3839	-508.1999	-102.184	20.40028	0.06161345	0.1669157	0.08324605	0.04072967	4	24.73741	0.2501617	19.0556	11.4673	9.34746	8.10695	14.1027	0.3327689
720500	-609.2626	-502.505	-106.7577	24.92687	0.04890562	0.07590098	0.03756291	0.03863467	4	26.89365	0.1134639	20.2367	10.1846	8.71215	9.13562	17	0.3310561
721000	-609.8928	-507.5154	-102.3774	20.9398	0.06316948	0.09558133	0.06998202	0.03054153	4	29.31935	0.1655634	17.6949	11.7128	6.77892	10.9014	14.3596	0.4226903
721500	-619.1594	-507.1596	-111.9998	23.67447	0.03781118	0.1063974	0.009647659	0.03130469	3	24.22003	0.116045	17.5265	10.5008	15.0964	9.46298	16.6867	0.08313721
722000	-609.3315	-503.6029	-105.7287	24.70484	0.05861489	0.1245342	0.04996064	0.02925064	3	27.94145	0.1744948	17.9796	12.431	10.7531	7.47123	16.1084	0.2863159
722500	-610.0694	-501.4793	-108.5901	29.64425	0.04905876	0.03221138	0.1673665	0.02693429	4	29.8384	0.1995779	18.2599	8.6978	6.60419	7.6161	17.4509	0.8386025
723000	-618.8781	-516.7024	-102.1757	17.43604	0.06905115	0.2425278	0.1183862	0.03930964	4	26.63573	0.360914	18.5688	7.26962	10.3283	8.01115	15.5447	0.3280178
723500	-613.3469	-503.6107	-109.7362	22.75802	0.04294428	0.1256743	0.06721383	0.05305944	3	23.27048	0.1928881	16.3965	15.1009	13.5224	8.00953	14.6844	0.3484602
724000	-618.3091	-509.6961	-108.613	22.76287	0.03496564	0.0650676	0.08187725	0.02276456	4	22.78133	0.1469449	17.626	7.87222	11.3318	8.93777	21.6846	0.5571971
724500	-611.2054	-504.2631	-106.9423	20.86193	0.05323806	0.06823597	0.09990243	0.04820907	3	25.75388	0.1681384	16.1872	9.96151	12.9444	8.89586	13.8769	0.5941678
725000	-615.6806	-504.7541	-110.9266	25.22005	0.04082067	0.05192506	0.09445863	0.04650023	3	27.05031	0.1463837	18.8519	13.0078	15.5752	8.111	16.3335	0.6452811
725500	-609.2382	-506.7258	-102.5124	21.11161	0.05051858	0.08676924	0.07084975	0.03897157	4	21.22294	0.157619	17.0043	12.4648	12.6458	10.6089	12.1622	0.4495001
726000	-614.0477	-500.3038	-113.7439	26.67754	0.04675504	0.01029556	0.1473045	0.03801804	2	26.68481	0.1576001	16.2547	7.7882	8.18717	9.84706	15.9606	0.9346729
726500	-610.3904	-503.3743	-107.0161	24.08667	0.03920416	0.1150328	0.0599134	0.05132796	4	26.02134	0.1749462	17.4052	12.4477	14.5836	8.40923	14.4796	0.3424675
727000	-604.6737	-499.8943	-104.7795	24.71922	0.04344919	0.0817233	0.05242956	0.04035506	4	26.33625	0.1341529	18.0756	11.4589	9.01751	7.30896	18.66	0.3908195
727500	-613.3557	-501.0399	-112.3157	23.78665	0.03227959	0.1274407	0.09085223	0.02628767	2	25.62146	0.2182929	18.8163	14.4651	12.0862	10.3933	18.3025	0.4161941
728000	-619.2776	-512.8865	-106.3911	21.04392	0.03894931	0.1265603	0.110673	0.04052619	4	22.57362	0.2372332	16.4393	8.77005	5.95993	9.8389	16.7179	0.4665154
728500	-605.7757	-500.9276	-104.8481	21.31794	0.04638947	0.05646029	0.1097212	0.05954615	4	26.75594	0.1661815	17.1496	7.13039	7.66109	8.53591	13.0899	0.6602493
729000	-612.0577	-504.416	-107.6417	26.21564	0.04983547	0.06667308	0.07258197	0.01604266	4	29.08338	0.139255	16.0193	9.26557	6.77342	7.46213	15.0526	0.5212161
729500	-618.5527	-503.4511	-115.1017	26.51044	0.03970868	0.09237214	0.1190533	0.03795534	2	26.61951	0.2114254	18.815	9.6616	8.30814	9.34416	17.7915	0.5630983
730000	-611.1869	-507.8566	-103.3303	22.76463	0.05404471	0.1055845	0.09423422	0.0178218	4	23.49923	0.1998187	16.1304	11.9018	13.1146	7.71295	17.3861	0.4715987
730500	-615.9768	-502.4208	-113.556	25.56686	0.02755875	0.1266407	0.06183389	0.03714066	3	27.50363	0.1884746	18.9387	13.2612	13.9266	9.46677	13.6668	0.3280754
731000	-612.362	-504.6505	-107.7115	23.27401	0.04024022	0.09382514	0.04425661	0.04977586	4	24.05926	0.1380818	16.1542	13.6151	13.8332	8.97106	21.2256	0.3205102
731500	-609.835	-500.4128	-109.4223	24.67227	0.04109167	0.1100588	0.09109715	0.03672275	3	29.01185	0.2011559	16.1839	10.5783	14.2263	10.0764	20.603	0.4528684
732000	-619.237	-508.9975	-110.2396	26.75485	0.03834594	0.09439208	0.05142372	0.02595513	3	28.85768	0.1458158	18.4913	13.6779	15.406	9.00442	20.3855	0.3526622
732500	-612.2161	-503.6547	-108.5614	24.14602	0.04935165	0.1114284	0.01944218	0.03033028	3	29.4288	0.1308706	20.3221	15.2932	15.8217	9.84161	17.542	0.1485603
733000	-612.5518	-503.283	-109.2689	28.81346	0.04300104	0.06032389	0.1925509	0.03208534	2	29.95105	0.2528748	19.8079	9.851	9.43467	9.09828	18.8985	0.7614476
733500	-617.3408	-506.6996	-110.6412	28.18357	0.0421099	0.1148145	0.03722696	0.0410356	3	28.30846	0.1520415	16.3216	13.4871	7.30198	8.283	13.1905	0.2448474
734000	-616.681	-506.1415	-110.5395	21.32286	0.03688913	0.1156794	0.06011624	0.01633119	3	29.42635	0.1757956	18.1042	6.08453	10.4935	11.6121	12.9925	0.3419666
734500	-611.9709	-506.016	-105.9549	28.84314	0.05227923	0.08585764	0.04515399	0.03523761	4	29.7572	0.1310116	17.6614	13.8225	14.0192	9.55201	11.6497	0.3446563
735000	-617.8358	-508.3828	-109.4529	27.30705	0.04411781	0.08602945	0.05451685	0.03033926	3	28.42331	0.1405463	16.6899	7.19541	12.049	8.79844	17.6182	0.3878925
735500	-613.8233	-501.7272	-112.0961	26.73075	0.03726081	0.07221809	0.04778967	0.02690603	3	26.89442	0.1200078	16.4685	9.93672	14.7528	10.7034	21.4595	0.3982215
736000	-614.3134	-503.8937	-110.4198	25.11476	0.03173833	0.1098767	0.08187881	0.02319212	3	27.04992	0.1917555	16.9952	14.5066	15.592	10.9361	11.8214	0.4269958
736500	-604.4268	-498.5376	-105.8893	24.81042	0.04456045	0.02156995	0.1284314	0.02320101	4	27.46132	0.1500013	16.2099	10.1099	13.9422	7.41731	15.8722	0.8562016
737000	-607.099	-500.4464	-106.6526	27.77696	0.04297452	0.1206078	0.05739954	0.05146953	4	28.94243	0.1780073	17.4938	9.62753	12.0309	7.34001	22.3565	0.3224561
737500	-613.228	-503.5991	-109.6289	25.76341	0.04139613	0.1204059	0.03710624	0.03562831	3	27.3681	0.1575121	18.503	13.9627	13.4185	8.70785	15.9054	0.235577
738000	-626.1839	-515.1779	-111.006	23.99921	0.03086891	0.1236954	0.07136805	0.02297681	3	26.28168	0.1950634	16.4176	8.79207	8.61483	10.4551	16.7078	0.365871
738500	-616.6374	-504.1595	-112.4779	28.36913	0.0419167	0.1039069	0.03322883	0.03022962	3	29.31255	0.1371357	18.6862	15.6135	13.4691	10.9658	20.7751	0.2423062
739000	-606.9819	-503.9667	-103.0152	21.73446	0.06624046	0.04927256	0.1260551	0.02129498	4	22.63226	0.1753277	17.1249	10.5958	6.13777	7.87421	14.5731	0.7189687
739500	-612.4162	-509.8398	-102.5765	22.54836	0.05585357	0.1175792	0.04940302	0.04821981	4	26.36611	0.1669822	19.6033	9.86391	9.87482	8.72626	13.7909	0.2958579
740000	-606.0438	-500.9082	-105.1357	25.24993	0.04583253	0.1028922	0.08596213	0.04067119	4	25.89636	0.1888543	16.0026	11.7447	12.2062	7.40639	21.9449	0.455177
740500	-607.4167	-501.7076	-105.7091	22.91227	0.04559212	0.1449641	0.01806334	0.0679503	4	28.06027	0.1630274	19.4542	13.4175	13.0326	8.99795	12.1609	0.1107994
741000	-616.26	-501.793	-114.467	28.43124	0.03331749	0.0815083	0.05510897	0.03221054	3	28.43583	0.1366173	19.4463	11.1501	12.4654	10.6179	12.8798	0.4033821
741500	-606.6887	-499.2038	-107.4849	26.07473	0.03609931	0.07694679	0.06100899	0.02682033	4	26.47117	0.1379558	16.185	6.49201	8.95121	9.89964	21.6627	0.4422358
742000	-617.3904	-515.5413	-101.8491	22.62003	0.06014403	0.08263273	0.1829389	0.04568029	5	26.16582	0.2655717	19.2411	15.055	14.1179	9.71944	14.7475	0.6888496
742500	-614.4624	-502.6824	-111.78	28.06845	0.03813544	0.09431059	0.1088253	0.02030795	2	28.3967	0.2031359	17.1393	7.1971	6.63938	11.1811	22.5364	0.5357265
743000	-608.8561	-504.0017	-104.8544	25.87098	0.0487677	0.05800894	0.1291501	0.01373305	4	26.21307	0.1871591	16.5253	12.6809	15.4029	7.4277	21.1037	0.6900554
743500	-614.46	-507.2434	-107.2165	26.07818	0.05471676	0.0319511	0.1537636	0.01837355	3	28.63837	0.1857147	19.9596	8.84837	5.46032	8.80651	17.6977	0.827956
744000	-616.6555	-503.2088	-113.4468	28.05572	0.03466335	0.0686458	0.08177531	0.007608705	3	28.40868	0.1504211	18.7358	6.15492	6.1717	8.61609	14.1416	0.5436425
744500	-613.5084	-504.9225	-108.5859	24.81417	0.04862677	0.02606623	0.2620098	0.00917963	4	29.35542	0.288076	16.2576	9.77682	8.238	7.61913	20.208	0.9095161
745000	-619.1383	-504.2479	-114.8904	27.33877	0.03201486	0.1013655	0.1151318	0.01176628	2	28.66663	0.2164973	20.4174	10.976	12.5094	8.6415	16.9077	0.5317933
745500	-607.3955	-500.1876	-107.2079	24.3137	0.03035557	0.09495243	0.01181322	0.05587035	4	24.46867	0.1067657	18.471	13.0822	15.9339	10.4042	17.9699	0.1106463
746000	-611.5706	-501.6888	-109.8818	28.03056	0.03407949	0.06077482	0.06784963	0.05103131	4	28.08925	0.1286245	18.336	10.551	9.50379	10.9405	21.9966	0.5275018
746500	-611.4533	-505.0212	-106.4321	22.15259	0.03621116	0.1153799	0.0323997	0.03625658	4	28.63691	0.1477796	16.4644	11.5718	13.2424	9.92455	18.0661	0.2192434
747000	-606.6457	-501.2595	-105.3862	26.05034	0.03883315	0.06830065	0.07262723	0.02752259	4	28.79592	0.1409279	16.6947	11.7551	14.6993	7.94746	16.3914	0.5153503
747500	-623.8722	-513.8923	-109.9799	22.00736	0.04703183	0.05643578	0.02031347	0.01379159	4	24.34028	0.07674925	16.0406	5.4531	9.14644	10.459	12.2662	0.2646732
748000	-614.5795	-503.531	-111.0485	27.04287	0.03826058	0.02150898	0.2299099	0.01640926	3	29.46211	0.2514189	18.2236	7.24413	9.52588	10.481	22.5416	0.9144496
748500	-609.5776	-499.4171	-110.1605	26.09022	0.0408565	0.02179997	0.2114833	0.02420984	4	26.68213	0.2332832	15.9871	7.73071	6.85467	9.09442	17.7976	0.9065515
749000	-611.6074	-508.8924	-102.715	20.98349	0.0588775	0.1483297	0.06621134	0.04488458	4	23.09919	0.2145411	16.1954	7.53595	6.76679	8.02587	11.9297	0.3086185
749500	-613.1924	-506.9695	-106.2229	23.21995	0.04566476	0.1291257	0.02773654	0.07003838	4	24.46551	0.1568622	16.0517	14.3333	9.47567	8.53586	15.1344	0.176821
750000	-612.2125	-506.5254	-105.687	26.10692	0.04869421	0.07917076	0.08838043	0.0254018	3	27.71079	0.1675512	16.9948	13.3212	13.2286	7.3535	14.5552	0.5274832
750500	-619.0519	-504.725	-114.3269	25.61671	0.04209847	0.1426376	0.1155314	0.01133114	2	29.82315	0.2581689	17.0727	12.2032	15.9512	8.65358	12.2489	0.447503
751000	-622.3089	-509.3689	-112.94	28.94448	0.03151808	0.125719	0.1055068	0.04252965	3	29.55255	0.2312258	18.5079	9.78111	5.62982	10.9644	15.3233	0.4562932
751500	-616.706	-507.0638	-109.6422	22.53074	0.0389886	0.08798734	0.006669323	0.06569146	4	23.47	0.09465667	16.0445	15.5242	14.9162	9.10935	14.8225	0.07045804
752000	-606.6307	-502.8612	-103.7695	23.76489	0.04927117	0.06735267	0.07532257	0.03472475	4	26.33169	0.1426752	18.1562	14.2291	14.8219	10.5031	12.7912	0.5279302
752500	-616.8405	-510.3088	-106.5317	25.72951	0.04153995	0.1186365	0.09777448	0.0539567	4	28.43325	0.216411	17.6616	14.2085	14.6628	10.5863	16.001	0.4517999
753000	-609.261	-500.6795	-108.5815	28.7459	0.03430407	0.09170818	0.02618779	0.03256327	4	29.9745	0.117896	16.145	13.1448	13.1268	9.96597	16.2486	0.2221263
753500	-615.7548	-516.3617	-99.39311	23.80373	0.055645	0.1080866	0.05176869	0.02360902	5	28.49302	0.1598553	17.1367	6.47018	7.75995	10.0553	16.6508	0.3238472
754000	-605.9316	-504.932	-100.9996	20.11193	0.04509283	0.1298651	0.04261795	0.02236997	5	20.50444	0.172483	16.5473	6.84749	7.24159	8.62697	13.7695	0.2470849
754500	-615.4669	-509.7853	-105.6816	23.18398	0.03408013	0.1324903	0.04488688	0.03905812	5	25.22772	0.1773772	16.4648	13.5884	14.4861	10.3345	13.2076	0.2530589
755000	-621.5255	-505.1343	-116.3912	26.47467	0.02859479	0.05004012	0.110172	0.0226849	2	27.14758	0.1602122	18.9228	9.99816	9.83369	11.2831	20.1258	0.6876634
755500	-613.0395	-505.8739	-107.1656	28.2131	0.04160443	0.1022702	0.09809839	0.03626545	4	28.7848	0.2003686	18.5287	13.4391	12.4819	8.56146	16.6357	0.4895896
756000	-613.551	-510.7757	-102.7753	18.90548	0.0484517	0.1468008	0.06734176	0.0288346	4	25.02682	0.2141426	18.1239	8.36058	9.20799	8.54922	12.8665	0.3144716
756500	-614.4478	-504.3348	-110.1129	21.63545	0.04508602	0.03863255	0.1255295	0.04195564	3	29.3471	0.164162	17.8594	7.55596	11.1477	7.82951	13.0676	0.7646682
757000	-607.1587	-500.4009	-106.7579	23.32123	0.04570017	0.1093113	0.05482342	0.05492425	4	29.85254	0.1641347	16.1217	15.0573	15.8753	7.81001	12.5346	0.3340147
757500	-615.1066	-511.6386	-103.468	23.2611	0.05062349	0.1635809	0.02389191	0.04749058	5	28.58773	0.1874729	16.1744	6.55847	7.80834	11.5158	15.7135	0.127442
758000	-622.1969	-508.8378	-113.3591	29.72447	0.02296526	0.0556158	0.05424841	0.02407478	4	29.75334	0.1098642	17.03	10.7693	11.0276	10.2085	21.1028	0.4937769
758500	-621.4664	-508.2725	-113.1939	29.44494	0.03475925	0.08139696	0.06909548	0.04924105	4	29.94568	0.1504924	16.3826	9.0175	8.62156	8.05241	19.4517	0.4591293
759000	-623.2329	-515.7463	-107.4866	27.13942	0.03288247	0.1215763	0.07212021	0.02032944	4	27.90612	0.1936965	15.9787	6.91732	5.46051	10.5263	13.2571	0.3723362
759500	-621.8724	-511.1072	-110.7652	25.01373	0.03472743	0.05243305	0.1349007	0.03612443	4	27.71965	0.1873338	17.2558	5.95812	7.44174	10.4731	17.2195	0.7201089
760000	-613.1599	-508.3312	-104.8287	23.60308	0.05210158	0.1585631	0.05500669	0.01920397	4	25.36815	0.2135697	18.32	6.49949	10.6554	9.534	13.3874	0.2575584
760500	-623.2945	-513.3172	-109.9773	27.97667	0.03405705	0.1320303	0.01425109	0.03294103	5	29.88189	0.1462814	19.6578	5.35315	6.19008	8.42519	14.144	0.09742247
761000	-616.7423	-508.6287	-108.1136	23.53559	0.0328556	0.1796774	0.08018656	0.02830597	5	26.45175	0.259864	17.2006	6.44475	9.11748	10.9374	22.8114	0.3085713
761500	-623.3701	-514.8721	-108.4981	24.16184	0.04372192	0.1230254	0.03050653	0.03114835	4	28.72309	0.1535319	20.3729	5.65133	6.39619	10.5704	18.7049	0.1986983
762000	-608.8224	-504.9256	-103.8968	25.18911	0.03695255	0.1084351	0.008058166	0.04249862	5	29.76012	0.1164933	19.177	10.0955	10.5047	8.97339	18.3651	0.0691728
762500	-622.0632	-513.12	-108.9433	26.66451	0.04050296	0.03553414	0.1085803	0.03765243	4	28.33854	0.1441145	19.2588	8.33079	15.0136	10.2988	19.6071	0.7534312
763000	-607.6009	-503.4894	-104.1114	25.96943	0.03692174	0.08982211	0.003782983	0.02785644	5	26.04393	0.09360509	16.0909	7.51452	12.0336	7.87269	18.1367	0.04041429
763500	-617.6921	-512.5654	-105.1267	24.05707	0.03399632	0.1286762	0.02484413	0.02125386	5	29.0096	0.1535204	18.3528	6.01012	10.0322	7.27757	16.7844	0.1618295
764000	-624.6724	-517.3215	-107.3509	25.70749	0.03019977	0.07550945	0.02683444	0.02323759	5	26.82641	0.1023439	16.8468	8.03029	10.2204	8.7671	20.8155	0.2621988
764500	-615.105	-509.5645	-105.5406	26.5132	0.034813	0.1351215	0.01440907	0.03595348	5	26.54143	0.1495306	16.4484	10.257	7.98458	10.6235	17.7897	0.09636203
765000	-613.1074	-508.7555	-104.3518	23.27453	0.04684112	0.05762933	0.06428843	0.02716939	4	25.68535	0.1219178	17.8755	9.95175	6.07077	7.78878	14.8952	0.5273098
765500	-608.4289	-503.7233	-104.7056	26.92022	0.037284	0.08373044	0.0200627	0.04054964	5	26.98119	0.1037931	16.4131	11.7211	11.1656	8.7674	20.2766	0.193295
766000	-622.8967	-515.5714	-107.3253	21.75495	0.04220211	0.10378	0.02867869	0.02955811	4	28.62399	0.1324587	18.3288	10.3037	6.59222	9.17005	19.3872	0.2165105
766500	-608.3981	-505.5478	-102.8502	22.96377	0.03819336	0.1665958	0.005028955	0.02725354	5	23.47488	0.1716248	16.1407	7.15606	6.51496	9.12228	13.8812	0.02930203
767000	-615.5956	-513.5784	-102.0172	17.2716	0.0514454	0.1956794	0.04275445	0.05905521	5	22.15028	0.2384339	20.3597	9.80776	7.86545	9.8227	12.1905	0.1793136
767500	-603.4301	-497.3965	-106.0336	24.73476	0.04523841	0.1589078	0.1047713	0.03022601	4	26.79399	0.2636791	18.6767	6.22496	5.34536	9.62678	11.6162	0.3973438
768000	-611.8709	-504.5329	-107.338	24.70899	0.04644881	0.07593934	0.0982976	0.07162134	4	28.76123	0.1742369	17.9922	12.4436	15.7643	7.40668	20.3714	0.5641605
768500	-614.2365	-503.0102	-111.2263	21.81622	0.04603561	0.07057263	0.08222054	0.05932273	3	23.64962	0.1527932	16.6955	15.0415	13.5274	9.0759	11.9901	0.5381166
769000	-608.2879	-500.4913	-107.7966	23.19915	0.04411572	0.06343686	0.09224258	0.05700536	3	25.4094	0.1556794	17.2987	6.47515	8.21973	10.6881	13.6343	0.5925161
769500	-622.6982	-509.5401	-113.1581	25.13004	0.03562431	0.02301917	0.0920768	0.05380251	3	27.15076	0.115096	17.7023	7.20371	7.78143	9.45578	18.3799	0.8000002
770000	-619.4307	-512.3818	-107.0489	28.3825	0.04291065	0.09941375	0.05008282	0.02860065	4	29.26683	0.1494966	17.6441	11.2858	11.8012	8.52937	21.9867	0.3350098
770500	-603.9048	-506.6505	-97.25433	20.53237	0.07509473	0.2119173	0.03607355	0.06507587	5	22.54136	0.2479908	16.1224	10.006	10.492	7.83113	17.5992	0.1454632
771000	-615.9981	-501.9833	-114.0148	26.41072	0.03592438	0.1432045	0.07242764	0.01359559	2	26.60375	0.2156321	18.5009	12.3469	14.7852	9.92389	20.6034	0.3358852
771500	-616.021	-507.2097	-108.8113	23.03413	0.04310258	0.07625427	0.1627218	0.0378811	3	23.30513	0.2389761	17.6324	6.52765	11.685	11.1945	17.1391	0.6809125
772000	-609.251	-502.9251	-106.326	24.66627	0.04784109	0.1060783	0.03527918	0.03451575	4	27.11316	0.1413575	16.4036	11.0698	10.1492	8.90857	14.9884	0.2495742
772500	-611.8018	-500.4276	-111.3742	24.059	0.03495861	0.07468647	0.1096797	0.01181497	2	28.53361	0.1843662	18.0545	10.6917	10.2575	9.90798	15.1706	0.5949015
773000	-611.3011	-503.2916	-108.0095	28.24945	0.04400335	0.07194904	0.0610007	0.02068409	4	29.06651	0.1329497	16.8505	14.7054	9.33046	8.12131	13.6629	0.4588253
773500	-614.9478	-505.1202	-109.8276	23.98028	0.04062425	0.08198664	0.08501296	0.05264809	3	25.52528	0.1669996	18.1275	9.63382	7.16561	9.17332	18.7401	0.5090609
774000	-606.8002	-499.7017	-107.0984	25.7459	0.044703	0.08811816	0.0330012	0.05281633	4	29.04407	0.1211194	16.0574	11.7086	13.4165	9.09036	14.0499	0.2724684
774500	-610.0188	-501.7425	-108.2763	21.58282	0.04889997	0.0553822	0.03126144	0.065143	4	23.86951	0.08664364	16.1327	7.90401	8.17391	8.42458	19.1151	0.3608048
775000	-617.902	-507.2083	-110.6937	21.38456	0.0481834	0.0854221	0.02058008	0.04091531	3	24.91622	0.1060022	18.8964	5.60233	12.2581	9.59054	15.2632	0.1941477
775500	-605.7605	-498.0687	-107.6918	23.58112	0.04207959	0.1055295	0.02952714	0.07015822	4	27.94767	0.1350566	17.4194	9.30219	9.47628	9.34714	15.4488	0.2186279
776000	-614.4182	-502.9244	-111.4938	28.93396	0.04425903	0.02516698	0.1476601	0.05227367	4	29.07118	0.172827	19.8251	7.04091	9.30107	8.55038	19.7685	0.8543805
776500	-608.352	-503.0767	-105.2753	23.64544	0.04399232	0.1414005	0.0502828	0.0435628	4	24.08326	0.1916833	17.4057	5.44792	6.53892	8.43009	18.9553	0.2623223
777000	-618.8561	-505.6422	-113.2139	27.40543	0.04506829	0.1363083	0.08938605	0.01317301	2	29.859	0.2256944	17.5314	9.12938	11.6896	7.30211	15.4525	0.3960491
777500	-608.7638	-507.2199	-101.5439	21.24552	0.04909113	0.1382714	0.09152853	0.04615072	4	28.54261	0.2297999	17.2978	8.90532	9.15815	8.10556	13.5789	0.3982967
778000	-616.1334	-505.5877	-110.5457	26.49507	0.02960729	0.08232013	0.1249897	0.01506183	4	28.95873	0.2073098	17.8544	8.02856	12.4867	9.31158	17.5963	0.6029125
778500	-620.4584	-502.2901	-118.1683	27.16359	0.03518783	-0.01261115	0.1781863	0.02600812	2	27.21527	0.1655752	16.2357	10.9911	11.4417	10.6968	16.5136	1.076166
779000	-626.6303	-510.8163	-115.814	28.84076	0.02877252	0.08662663	0.1028752	0.01563599	2	29.58882	0.1895018	18.9413	6.36968	8.51525	10.6339	21.2098	0.5428717
779500	-611.5864	-508.6725	-102.9139	25.44885	0.05557698	0.1822664	0.0670179	0.0471654	4	25.71541	0.2492843	18.5899	9.60972	12.9773	8.61917	13.1247	0.2688412
780000	-614.5721	-501.5866	-112.9855	23.96324	0.04085177	0.01928262	0.3470548	0.01450958	3	27.1417	0.3663374	16.0165	12.0234	8.22742	9.095	12.9018	0.9473638
780500	-612.0771	-501.9905	-110.0866	24.51308	0.04279174	0.04968476	0.0988036	0.04151586	3	25.84924	0.1484884	19.1214	13.5915	7.58324	10.1921	13.3565	0.6653963
781000	-605.2365	-507.012	-98.22449	19.1741	0.0632416	0.209619	0.04784823	0.049118	5	25.3562	0.2574672	20.2462	10.498	10.006	9.58863	14.0334	0.185842
781500	-617.7179	-515.4668	-102.2511	21.47179	0.04179779	0.1424433	0.03310869	0.05377203	5	24.88284	0.175552	19.6322	15.2609	13.4003	9.73424	15.7096	0.1885976
782000	-614.524	-502.2388	-112.2852	27.88115	0.03711751	0.07847486	0.03656072	0.05064916	3	29.78755	0.1150356	16.5871	9.8707	7.5681	9.91036	23.0293	0.3178209
782500	-609.0069	-502.4881	-106.5189	28.28275	0.0449132	0.1551664	0.04182612	0.02633779	4	29.15747	0.1969925	16.0838	11.9836	11.8372	8.65409	16.9743	0.2123234
783000	-611.5542	-507.2783	-104.276	24.94171	0.03737455	0.07386857	0.05847098	0.03292344	5	27.65289	0.1323395	16.5126	9.89876	7.36913	9.659	13.9288	0.4418254
783500	-612.5709	-514.1015	-98.46939	20.29193	0.05272357	0.1598102	0.01448821	0.09505723	5	21.90486	0.1742984	16.3968	5.76903	5.62437	7.78109	17.8602	0.08312305
